word,attribute,count
跳動,vn,9
逆流,n,2
秋老虎,nr,3
拈花微笑,i,2
什麼樣,r,9
比,p,39
固有,b,1
遙,a,6
初,f,8
歎,y,1
頌,vg,2
壞,a,12
腦子,n,10
插圖,n,1
熱熱淚,n,3
八卦,n,4
努力,ad,16
回來,v,4
畫,v,15
流浪,n,10
幽默,a,4
銀色,n,4
剩下,v,10
幾個,m,4
燈亮,n,2
感慨,v,4
懸,v,3
風刀,n,2
腦筋,n,8
糖份,n,2
歿,g,3
一封,m,6
弧線,n,2
大家,n,8
能成,v,1
養,v,6
來,zg,13
宿命,n,8
拆回,v,2
一對,m,6
種子,n,2
夜蹄,n,8
樂,n,4
熱情,n,5
曠,a,2
看官,v,4
開出,v,9
梟雄迫,i,2
事實,n,4
許,zg,4
螻蟻,n,4
栽種,vn,2
沖,yg,6
下起,v,4
浪費,n,1
烈酒,n,2
荊,nr,2
奔擊,v,2
場,n,2
狂烈,a,2
提煉,v,2
一尾,m,2
去過,vq,8
款,n,13
時分,n,4
牆外,s,3
花香,nr,4
藍天,nr,14
眉間,n,13
陌生,n,14
藍,a,29
綁票,n,11
呼吸,v,16
飛翔會,n,2
看不懂,v,6
地心,n,7
分裂,v,4
覺像,v,2
英雄,ns,11
甜言,n,2
不,v,5
先來,d,4
凱家凱,nr,2
食,v,1
清醒,a,11
女孩,n,23
敢,v,6
痴人,n,1
─,x,12
頭中,s,5
駕著,v,4
襪,ng,3
房間,n,34
間,zg,18
卮,g,5
放手,v,3
雲氣,n,1
虛假,a,3
任,v,16
左手,m,15
送離,v,4
縫陽光,n,3
但是,c,7
省,n,1
覺,x,2
抖落,v,2
盡夢境,l,7
還,d,254
將,d,26
上演,v,6
臉龐,n,5
流下,v,3
彩色,n,8
消耗,n,5
過,zg,4
四溢,v,4
休,v,2
教條,n,2
歌聲,n,5
丟了,y,4
辛苦工作,l,2
抓牢,v,3
視線,n,4
巨大,a,3
開沒,v,6
針,n,2
阿福,nr,2
煙火,n,6
蘇菲,nr,2
太晚,nz,3
辦,v,12
棉花,n,3
親,v,7
不算,v,12
凝固,v,2
相聚,v,3
鍊,y,3
鞋子,n,3
攣生,v,2
噓別,n,2
喜歡,v,3
見留,v,2
滴入,v,1
隨風而行,i,2
那裡,r,6
全心全意,i,2
幻影,n,2
充,v,2
倒影,n,8
嘈雜,a,2
夠,x,8
等,u,45
永遠,d,45
發抖,v,3
自己,r,242
空氣,n,21
長長,n,5
衣和帽,n,2
便,d,6
問,n,2
磨蹭,z,2
樂永遠,nr,4
電,zg,4
記載,v,4
水流,n,2
果然,d,2
等等,u,22
扣,v,3
王國,nr,4
搏來,v,2
佈,y,3
影,n,1
算是,v,9
灑滿,a,8
已,d,86
捕捉,v,14
消息,n,7
奇跡,n,4
鼓掌,v,2
赤裸,z,3
為何,r,8
堅強,v,11
臺,zg,2
步伐,n,7
需,v,2
模樣,n,27
排練,v,2
億,m,1
帆,n,5
如洗,v,2
而是,c,4
變化,vn,3
車諾,nr,2
漫不經心不經心,i,2
讓,x,32
克服,v,15
曲終,nr,4
投入,v,2
生來,v,3
家人,n,9
氣球,n,3
等待,v,16
沈淪,nz,4
海岸,s,3
所有人,n,2
單身,n,2
成仙,n,3
並,c,3
旋律,n,6
安慰,v,7
為了,p,3
遊覽,n,2
星期天,t,4
鼓手,v,1
治療,vn,4
戀,v,1
邊際,n,4
趴在,v,1
大門,d,2
抹,v,3
抓不住,v,10
點,m,36
快要,d,8
過街,n,2
徘徊,v,7
些,q,4
彈起,v,2
僅,d,8
自舊,d,3
幾頁,m,2
得到,v,30
地點,n,27
持續,vd,17
顆星,n,2
隨享,v,1
整個,b,31
看破,v,2
緣分,n,1
做,v,56
踐踏,v,6
對岸,n,3
體驗,n,4
舞蹈,n,4
天鵝,n,2
任何,r,3
埋進,v,7
斷氣,n,5
中央,n,2
哭,v,13
永遠然,z,2
之前,f,16
墳場,n,4
寄放,v,3
失眠,v,15
閒,v,1
綠林,n,6
一蓑煙,i,4
般通紅,z,2
化為,v,8
天終,t,3
甘,vg,2
負荷,n,4
梆子,n,4
刻印,v,2
熄,v,5
頂上,f,2
一千,m,4
樹裡,s,3
守,v,6
曉醒,v,2
郭敬明,nr,1
意,v,1
丑,a,4
服命,vn,4
這些,r,9
沒,zg,10
聽到,v,3
依稀,d,2
乞討,v,4
上下,f,10
根深蒂固,i,1
中,ns,7
晚餐,n,3
困住,v,19
急,v,3
眉頭談,i,3
打擊,v,10
樂,v,12
當,p,68
答答,v,14
聆,vg,6
藏不住,v,6
指縫間,n,4
落雨,n,2
著迷,v,2
嗚咽,v,2
開灑,v,2
留著,v,4
暴風,n,2
逃不了,v,8
船,n,6
傷痛,a,5
涼,v,18
花火輕輕墜,i,2
不能不,d,4
挑戰,v,11
魔鬼,n,24
傷閣,n,2
意義,n,2
登登,v,1
大廈,n,3
漢在,t,1
原諒,nr,4
玩具,n,2
拎,v,2
滋味,n,13
類,q,2
發動,vn,2
天邊,s,4
游樂繽紛,i,1
雖,c,2
鏘,o,4
膽怯,a,5
折騰,v,9
笛聲,n,8
落得,v,4
一盆,m,6
咳嗽,v,3
眼神,n,8
正要,a,6
鞦,x,9
呼喚,v,7
奮鬥,v,2
想念,v,10
相愛,v,2
空洞,n,6
塵,ng,12
無私,i,18
懺悔,v,3
被人,n,2
呼喊,v,3
縫,v,10
捍衛,v,2
諾,nr,8
捧起,v,14
質疑像,n,4
翻飛,v,2
困惑,a,5
一分,m,4
一切,r,29
旅程,n,5
閉,v,6
合,v,10
狂野,n,3
光芒,n,23
命,n,2
閉著,v,8
憑,p,12
在水一方,i,4
蜂,n,2
窗,s,4
無數,nr,2
飛旋,n,1
百日,m,1
歐,j,12
衝擊,vn,3
樂飆飆飆飆飆飆飆飆飆這,l,2
踩踏,v,2
藝術,n,6
所以,c,31
嘗榮,v,2
未,d,16
片刻,m,28
塵垢,n,2
火箭,n,2
卜,nr,1
熱,a,7
任時,r,6
嘴,n,10
雖然,c,19
一刻,m,6
色票,n,2
希望,v,32
蒸散,v,8
放,v,15
主傳,b,4
影子,n,28
魂,n,4
翅,ng,2
一片,m,47
重組,vn,2
巨石,nr,8
狂顛無處,i,3
奢華,a,3
緣,n,2
害怕,v,32
載,v,6
非在,d,2
略去,v,4
妳走到天邊,nr,3
以,p,20
撫慰,v,2
嚷嚷,v,2
眉宇,n,4
賴著,v,6
賣,v,4
空著,v,3
高端,n,2
看看,v,14
偕老,v,6
祈禱,v,20
著賴著,v,10
自卑,n,2
弄污,v,16
執著,v,9
灰,n,4
打轉,v,5
小夜,n,1
開得,v,1
狂熱,a,26
華麗,a,2
心臟無法,i,3
一聲,m,6
純潔,a,2
丟掉,v,8
蜉蝣,n,4
女,b,6
唉,e,6
博物,n,5
樂有,v,4
飛來,v,2
疑猜,v,5
脈膊,n,2
淨末,n,4
不起,v,4
享受,v,26
成歌,n,2
許臉,m,5
在握,v,1
吹灰,n,2
嘟,o,1
飄,v,11
拒絕,v,15
氣,n,18
圍牆,n,2
鑽石,n,2
大嚷,v,5
巨蛋,n,3
良心,a,1
動得,v,4
韆,yg,2
發據,v,3
白在,t,2
充耳不聞,i,2
色,ng,2
遺,vg,2
間終,d,3
處理,v,1
年代,t,4
紅色,n,2
陪著,v,2
花園,n,12
氣息,n,6
則,d,3
已經,d,23
口氣,n,3
得及,v,2
走透,v,1
鑽出,v,5
面具,n,4
蝕,vg,3
顏,nr,2
千里,q,4
貼,v,2
床,n,13
塵埃,n,6
解渴,v,2
心虛,a,8
執欲絕,i,2
凌亂,a,2
座,m,1
指環,vn,4
蕩,zg,15
顫,v,8
地址,n,3
差,a,2
共,d,9
偽心,n,2
味,ng,2
太多虛,nrt,2
響,v,7
雨前,t,2
炫覺,a,2
雪品,n,2
星星,nz,8
汗,n,3
淚,n,14
鑽進,v,7
了紙,v,2
見,v,61
相信,v,78
認,v,5
下浮,v,8
轉閉,v,1
敞開,v,2
川流,n,8
顫抖,v,10
算,v,12
馬耳東,ns,2
實在,v,4
光亮,a,2
夢現,v,2
猜,v,9
吞,v,22
發展,vn,4
頌者,n,8
好笑,v,1
尊嚴,a,7
走進,v,1
同名,n,4
聆聽,v,4
能力,n,3
照片,n,5
慣,x,7
引擎,n,2
交換,v,10
最水,n,2
思索,n,6
皮箱,n,2
利刃,n,2
渺,ag,8
暗示,v,1
激昂,a,4
齡,q,2
看不清,v,4
徐乃麟,nr,1
耳膜,n,12
晴朗,a,4
無窮無盡,i,2
鏡頭,n,2
歌,n,32
宇宙,n,39
蒼穹,n,5
岔路,n,4
超速,v,4
遮蔽,v,3
曉得,v,2
愛情,n,20
芳草,n,2
費,zg,5
裡,m,7
荒,ng,2
自同,a,3
霍哪一,nr,3
指甲,n,8
間,f,52
眷戀,v,9
紛擾,v,10
無畏,v,2
演奏,v,4
但一言,c,1
臻,vg,1
哈哈哈,o,5
細數,n,2
命運,n,8
眼眶,n,6
戇,zg,1
苦悶,a,2
登場,v,2
吉,nr,2
莫及,ns,4
樂滿口,nr,4
幾米,m,1
囚禁,v,4
眼眸,n,14
只在乎,i,12
諾比,nrt,1
蜘蛛,n,5
錯誤,n,5
門外,s,4
查不到,v,3
分不清,l,2
遇見,v,18
愛,v,221
真,d,15
靠,v,2
每個,r,12
遺留,v,4
烏鴉,n,3
曰,vg,2
滅絕,v,2
遙遠,a,6
深刻,d,6
絆,v,13
面目,n,4
冰,n,5
倒退,v,12
轉天,v,2
衝散,v,1
怪手,n,3
運,n,4
下淚,v,3
親密,a,2
危險,an,12
當作,v,2
蓋,v,28
睡眠,v,1
指間,n,10
載舟,n,6
陰晴圓,nr,4
叫住,v,3
別以,c,2
住,v,10
泥沼,n,6
有空,vn,6
傷害,v,2
字,n,7
標點,n,1
平房,n,2
熄滅,v,2
闖,v,4
病毒,n,1
皈依,v,4
始終,d,6
改變,v,18
捧,v,6
一句,m,20
載到,v,4
血腥,a,2
烏龜,nr,1
寬,a,3
零碎,a,6
三木,n,2
軌,n,1
去往,t,1
暖,a,7
饒舌雷聲如燈,l,2
暴雨,n,2
豹,ng,2
整座,m,11
限有,v,6
亮鍵,n,2
綸,x,4
吐露,v,2
願意,v,9
小孩,n,4
懦弱,ad,3
頁,m,2
一個,m,187
溫光,n,3
內,f,1
夜黑,nrt,4
節奏,n,15
成,v,33
了布,v,2
碗,q,18
尼採,nrt,2
一通,m,2
檯,zg,2
白天,t,2
形容,n,6
漩渦,n,21
值得,v,34
不理不睬,i,4
莊子齊,nr,2
夜色,n,2
目屎,n,2
沖散了和,nr,3
十字街,n,2
白夜,t,4
想到,v,9
離合,v,2
剩應,v,6
到,v,127
放下,v,24
微涼,a,4
孟浪,nz,4
無法,d,2
游,v,7
容不下,i,5
希微,v,2
東風藏,ns,4
撿,v,3
人間,n,25
情歌,n,8
牽起,v,10
祂,zg,21
掛著,v,4
孤獨,nr,2
請,v,27
啊,y,33
黑白,z,3
低,a,4
靠蹣跚,l,4
一道,m,5
條件,n,4
公園,n,3
刻度,n,8
涸,i,9
忙,v,30
痛傷,an,2
討,v,7
伊賀,nr,1
停,v,33
阮策,nr,2
音樂聲,n,2
玫瑰花,n,19
人,n,188
應,v,3
惆悵,a,3
血染,n,2
給,zg,24
恰似,a,4
洪流,n,3
無限,a,6
成血,v,3
尖銳,a,2
游回,v,2
在意,v,1
偈,g,2
延,j,2
重生,n,2
投射,v,2
再多,d,18
長大,a,6
冷靜,a,4
對照,p,2
如,v,20
紅,n,4
取悅,v,2
聯合,v,1
一邊,s,6
多久,m,3
公車,n,4
喊,v,5
不起眼,l,2
踏出,v,2
趕快,d,10
降落,v,17
爛,v,16
嘴會,n,2
次,m,3
脆弱,a,16
推托,v,1
蕭邦,nr,2
盒子,n,1
性,n,4
皺紋,n,4
拼了命,l,3
滋養,v,5
不住,v,10
珍惜,a,2
滿疑,d,2
一生,m,2
迷路,n,5
人生,n,35
漫長,v,8
舞,v,10
可悲,a,2
無盡,d,2
夜空,n,2
畫框,n,2
幢幢,z,2
飄來,v,4
原諒,v,6
闊,a,1
一抹,m,2
沈河,ns,6
如今,t,24
埋葬,v,4
總不,d,4
可惜,v,8
有時一笑,l,2
塗,v,4
兒,n,5
唐吉軻,nr,2
飛有,v,9
線,n,26
力量,n,16
哪裡,r,20
歡,a,6
有錯,a,2
剩愛,v,2
酒醉,v,2
燒成,v,2
最纏綿,z,2
剝落,v,2
穫,zg,8
停擺,v,5
盼望,v,3
不膩,a,2
可能,v,64
不休,v,4
沾滿塵土,i,5
腰,n,2
追求,v,16
傷害,a,2
繼續,v,40
淺,a,40
丈量,n,2
突,ad,1
偌大,b,8
怪,v,4
短要,b,2
沒離,v,2
分,q,4
圈,q,10
偷走,v,5
戲團,n,4
愛寬容,nr,7
永恆,nz,6
耍賴,v,6
垂,v,4
可愛,v,10
點名,v,2
縮成,v,7
得逞,v,2
許手,m,3
奔跑,v,15
嘶吼,v,10
夢出,v,6
滄桑,ns,13
謠,ng,4
蠢,a,3
地,n,2
牧神,n,8
說著,v,2
變無限,l,3
決心,v,2
花瓣,n,2
進,v,14
別,r,2
旋風,n,2
砌成,v,4
痛快,a,32
孤獨島,nr,2
限藏,v,2
過著,v,2
操場為,v,2
心,n,106
變,vn,10
揮霍,v,6
牆,n,6
好好,d,3
靈,n,4
甜蜜,a,4
告,v,2
征服,v,4
青春,ns,14
收起,v,2
彗星,n,10
泅泳,v,2
自遠,d,2
雙天,m,2
誕生,v,2
不了,v,46
影恍恍牽手,i,2
楊花雨,nr,2
窮奢極欲,i,3
鬆,zg,2
滯留,v,1
寫,v,45
爭仗,v,4
沒到,v,4
演奏曲,n,1
音,n,12
遲,a,18
如虹如夢如風如火,i,2
下輕,v,2
婚姻,n,8
爾,yg,2
能,v,103
盡,c,2
寬容,n,2
實嘛,n,2
愛成,v,1
懷抱,v,11
萬一,m,3
別用契,nr,4
跟著,v,17
啟動,vn,2
變得,v,3
幾年,m,2
貼近,v,6
萬丈,m,7
眼睛,n,34
脾氣,n,4
阻止,v,4
開固,v,2
信件,n,10
荊棘,nr,1
偶發,d,2
生,v,4
船島,n,8
過客一,nr,2
重來,v,4
轉眼,v,8
愧,vg,3
孩子,n,4
嬉,vg,2
團員,n,2
頭,n,66
馬,n,6
猶豫,a,2
離開,v,57
地平線,n,15
轉在,v,1
逃跑,v,4
吵,v,24
沒人,l,8
午,tg,2
蛻變,v,6
足跡,n,4
前路,n,4
節,zg,4
逃不開,v,3
淚像,n,5
母親,n,2
屋瓦,n,2
小窩,n,2
得像,v,2
身邊,s,55
一邊,d,1
尷尬,a,2
邊窗,n,4
湧動,v,2
中脈,ns,2
顏色漸漸,nr,1
香菇,n,1
套,q,4
音軌,n,1
忘,v,53
夏蟬猛,nr,5
中喘,nz,4
回,v,21
思念,n,32
怎麼樣,r,5
烏,ns,1
下來,v,4
試著,v,16
語裡,n,4
面前,f,12
敷衍,v,2
不下,v,4
無關,v,2
殘缺,a,6
台,q,5
寶藏,nr,2
眉頭,n,3
版本,n,3
風,n,38
巧合,v,3
聽,v,78
使變,v,2
雷下雷,nr,8
曾,d,29
綁,v,2
走道,v,4
境,ng,8
預報,vn,4
中蘇,ns,1
必須,d,16
嚇,v,3
黃妃,nr,1
悄悄,z,12
秋風,n,3
著進,v,4
魔術,n,5
願望,v,6
試探,vn,3
自在,d,2
瀕臨,v,8
麗,x,13
背影,n,11
因為,c,86
眉心,n,4
沒錯,v,6
尋找,v,21
功,n,4
走遍,v,4
可是,c,33
穿入,v,2
陪伴,n,10
漢,j,7
唾棄之歌滅絕,i,2
學飛,v,2
嘈嘈水,z,5
幾秒,m,3
敲響,v,2
矛盾,an,2
越來越,d,16
傳,v,4
著賴,v,10
還為,c,2
臟,a,1
給予,v,3
勇氣,n,4
方法,n,2
自然,d,5
度過,v,3
而過,c,2
證據,n,2
答案,n,2
燉,v,2
特別,d,13
抵抗,vn,6
皮黃,nr,4
回答,v,12
迎接,v,4
節奏,v,6
攘攘,v,2
插座,n,4
扔,v,2
狡猾地,z,3
願,v,27
總是,c,6
魚,n,50
顏色,n,5
煞,v,4
淡,a,9
一陣,m,18
不要,df,77
察覺,v,2
遍及,v,2
瘋癲,z,8
恨,v,39
痙攣,vn,4
幾點鐘,m,6
一朵花,n,5
不見,v,28
許放,v,2
從未,d,3
汗水,n,10
風箏,n,11
假象,n,6
捨,y,12
做賴,v,2
週末,t,3
詞曲,n,1
拿,v,5
慾,zg,17
孤單,a,13
嬰兒,n,5
經典,n,2
窄,a,5
絲,q,2
境上,s,8
鄉,n,6
退潮,v,10
框線,n,2
哭醒,v,4
毋是,c,1
沒去,v,2
是非,v,9
分,v,2
枒,yg,4
無傷,v,1
黃夜,t,2
昏迷,v,8
細看,v,2
遠方,s,2
非常,d,2
天際,n,2
專頁,n,1
管不住,v,6
蘧,x,6
哪些,r,6
沙漠,n,1
寧靜,a,8
推著,v,4
回家,n,19
唱,v,38
愁眉,n,2
疲倦,a,4
前世,t,3
暗光,n,6
光是,n,3
磨損,v,1
擺動,v,6
曲目,n,4
殺,v,8
向前,t,8
斷線,n,2
房,n,8
邏輯,n,2
沈潛,nr,3
日暮,t,4
維持,v,3
海面,n,15
消費,vn,2
光,n,20
烈,a,1
郊外,s,3
位置,v,3
守著,v,2
緊要,a,2
狂放,v,8
尋花,v,3
刺滿,v,2
捕,v,2
保護家,n,2
流著,v,2
轉過,v,6
陳家麗,nr,2
食髓知味,n,11
一雙,m,8
一回,m,3
盜,vg,3
傻傻,v,2
店員,n,4
成灰塵,n,2
汝兮,nr,1
師威風,nr,3
白忙,nr,4
多一些,m,4
配合,v,2
或是,c,5
面海,f,1
鍵,n,5
無邊,nr,2
一直,d,32
血淋淋,z,4
散盡散,i,2
眼前,t,20
放棄,v,27
把握,v,6
一千年,m,14
化作,n,5
本來,t,4
紀,zg,4
人犯,n,4
拔起,v,1
凝結,v,4
汗流,n,2
理,v,3
天地,n,31
一圈,m,10
中獎,nz,4
浪漫,a,2
中午,t,3
恐懼,an,15
笑吟吟,z,2
了讓,v,4
投,v,2
脈搏,n,6
得,ud,136
浮士德,nr,3
輕巧,a,2
林瑋哲某,nr,1
霜,n,2
原,b,3
走上,v,4
踢,v,3
感覺,n,12
快別,d,9
戰,n,4
肩,n,5
製,y,1
抬頭,v,4
勉強,v,7
偶像,n,2
咱,r,3
舉,v,6
天國,ns,9
原本,n,1
開口,n,3
收拾,v,7
心疼,a,4
喵,o,1
演員,n,2
一眼,m,8
琴,n,2
啡,x,2
有些,r,4
邊,x,1
擠,v,4
對,x,4
減跟,v,2
如潮,n,4
每,zg,12
噪音,n,8
急板,n,2
看到,v,23
想問,v,1
夏,tg,1
志,n,4
薔薇,n,2
痛,a,8
驚,v,2
靜,zg,7
眉眼,n,4
一面,m,22
雲朵,n,5
解,v,8
有人,r,12
清高,a,2
當分,d,8
退浪,v,6
那時,r,3
渾沌,a,2
長廊,n,4
逼,v,3
修改,v,5
日期,t,8
癲,vg,3
總會,n,6
女聲,n,1
爬滿,v,3
眾,ng,4
茶,n,2
愛永恆,nr,4
陽光來,nr,2
封,q,4
濕過,v,4
泛著,v,4
暴力,n,4
毀滅,v,5
計算,v,2
秋天,t,10
不,d,508
黃,a,6
針線,n,2
分際,n,2
地球,n,6
心甘,v,8
無法,n,8
子夜,n,4
神仙,n,2
滿足慾望比夢還要想隔著螢,n,2
閃著,v,8
埋成,v,2
瘋釀,v,1
重要,a,14
仰起,v,1
寬容,a,1
一瞥,n,2
走出,v,1
憨,ng,2
歌歌,n,2
杜鵑,nr,3
隨著,v,3
一瞬,t,58
符號,v,2
忍不住,v,8
一輩子,m,4
月亮,n,25
注意,v,2
純粹,d,2
舊,a,11
一片空白,l,4
灑下,v,4
心田,n,9
季節,n,11
虛擬,b,2
所謂,b,2
主唱,n,1
啊,zg,4
圈點,n,3
珍珠,n,4
味道,n,13
燈,n,31
崗位,n,3
沾染,v,4
羅,j,2
掩護,v,7
題,v,1
額度,n,2
老船,n,3
混音,n,1
地平,n,1
胸,ng,4
專心,n,5
海陽,ns,4
依偎,v,6
蛋白,n,2
淡定,n,2
飾粉,n,4
散要,b,3
刺激,v,3
蜿蜒,v,9
直到,v,24
電畫面,n,4
所欲,n,4
雲,n,19
標竿,n,2
返來,v,3
觸,v,6
為著,v,2
簡單,nr,2
衣袖,n,7
吹似,v,2
賽猶,nrt,4
太多太多東西,nrt,4
邪,a,8
攀,v,2
飛揚,v,8
事,n,11
夜晚,t,32
自由,a,16
選擇,v,19
跟,v,3
愚蠢,a,4
茫然失措,i,2
粗,a,2
娘,n,6
煙壓,n,4
多,m,137
喝,vg,8
塞住,v,2
黏,a,10
跟,p,24
款款,n,6
下,m,9
開始,v,41
針,x,3
尬,x,1
羽毛,n,10
逼迫,v,4
飛飛,v,3
飛鏢,n,1
買,v,12
滄海,ns,6
冰入,n,2
開,v,43
時空,n,4
包括,v,3
承諾,v,7
整夜,b,3
終,d,9
腰桿,n,3
報紙,n,3
版,n,2
歎,zg,1
大裕,nz,1
莫名,v,4
時光,n,8
日落,n,5
去秋,t,3
澱,y,1
紙屑,n,4
掉落,v,2
怎,r,24
車門,n,4
敲開,v,2
走到,v,2
心雨,n,2
汝會,nr,1
辣得,n,7
塵情有獨鐘,i,2
闔上了,l,2
屬,v,20
飯,n,4
獨處,v,33
阿福,nrt,4
一味,m,2
側,v,3
整天,m,2
生根,n,3
哲,n,2
成河,ns,2
拖著,v,6
不美,a,6
地圖,n,3
自喻,n,3
下,f,73
穿透,v,4
來往,t,1
暐,yg,1
播著,v,5
神佛,n,2
悔,vg,10
老枝椏,n,2
證明,n,3
行板,n,2
介紹,v,2
碎片,n,4
歡呼,v,5
冒險,n,9
瘋狂,a,40
樣,u,7
夜曲,n,2
無限,l,2
行李,n,10
雲背,n,4
形式,n,3
小心,n,2
柴米,nr,8
鮮,a,7
擁,v,6
裝,v,4
告終,v,2
兩串,m,7
稀釋,v,8
太久,nr,2
無力,n,1
覺,v,9
煙塵,n,2
情仇,n,2
看得,v,2
活來,v,3
春雨,n,3
眼流淚,n,8
韆,zg,7
互相,d,4
泡沫,n,7
過生,v,1
看不見,v,8
移民,n,4
飛舞,n,2
唉聲嘆氣,i,2
紅,zg,4
打,v,6
無可,l,2
高,a,12
點燃,v,2
冒雨,v,2
能源,n,6
手心,n,3
礡,yg,2
土壤,n,6
摧,vg,2
歸去,v,2
地揮,n,4
幫,v,4
自,p,16
灼,vg,4
地面,n,6
困,v,2
冷孤芳,nr,2
萬歲,m,9
哀傷,an,2
沒,d,98
景色,n,4
人兒,n,9
輕忽,v,2
了笑,v,1
它,r,42
灌以,v,1
給給,v,8
嘆,v,7
胸口,s,9
生靈,n,4
練習,v,24
殺戮,v,2
聲線,n,5
本,r,3
暑,ag,2
莓,g,2
聲塗,n,3
輕盈腳,z,4
輕快,d,8
死罪,v,2
萬語,nz,2
音樂,n,18
美麗兮,nr,1
快速,d,4
甜,a,6
解構,n,2
掌紋,n,2
太空,n,2
另外,c,1
曖昧,a,2
深藏,ns,4
投奔,v,2
怪,a,3
花都,ns,3
愧疚,a,3
種,q,17
隱,v,4
地,uv,90
立碑,n,3
不論,v,3
飛出,v,6
涷,zg,5
堅固,a,3
社會,n,2
延展,v,2
疊,v,8
磅,v,2
百花,n,7
忘不了,v,3
這時,r,3
降臨,v,7
俐落,nr,5
現在,t,43
佯裝,v,4
夾岸,n,7
小,n,12
打直,v,3
挾持,v,4
站,v,27
存,v,5
猛烈,a,4
事件,n,2
黑裙,n,4
定義,v,2
如此,c,16
當要,d,3
人像,n,4
壓壞,v,6
跳越,v,2
鐘夢,nr,4
捨,yg,4
快,a,67
看透,v,10
拉起,v,4
河水,ns,4
遨遊,v,10
輕輕,a,2
右,f,2
木吉,nr,1
成人,n,2
墮,v,2
決定,v,7
向左看,nr,6
歸,v,12
認真,ad,6
天拿水,ns,1
未知,v,4
一年,m,8
找,v,74
認知,v,2
往,p,22
支歌,n,4
時節,n,2
狂,zg,5
唇,ng,3
漫遊,vn,3
學會,v,4
邊,d,19
彈著,v,6
載著,v,6
風塵,n,2
秋風,nr,4
潮汐,n,3
馴,v,4
範圍,n,3
怕,v,12
荒廢,a,5
不該,v,2
騙,v,2
擦肩,v,6
編造,v,2
嚴肅,a,3
分離,v,2
成紋路,n,2
ㄟ,x,24
責備,n,2
渡,v,3
麻痺心,i,8
欣,vg,2
心成,v,1
方位,n,2
反正,d,2
粉飾,n,11
演得,v,2
莫名其妙,i,6
天旋,n,6
佈,yg,2
窮,a,5
徐錦凱,nr,3
結局,n,3
大約,d,4
心眼,n,3
樹,n,5
曝曬,v,3
桃花,n,4
落,v,35
於,nr,54
毋知影,i,1
塚,ng,2
大步行走,l,6
浮載,v,6
袋鼠,n,1
起,v,46
闔起厭倦,i,5
猜疑,v,4
又,d,164
人門,n,1
糾纏,v,7
結尾,n,4
飛舞,v,3
無可,v,6
地獄,n,6
某,r,10
不許,d,10
以為,c,16
過,v,4
記得,v,5
偶爾,d,5
某一,r,2
正,d,13
輸過,v,2
青其實,i,1
珍重,a,4
是否,v,44
研究科,n,2
一滴水,n,1
緬,v,2
耳朵,n,12
髮,yg,13
憑空,n,1
粉墨,n,2
火山,n,2
哲,nr,2
上晨,t,8
眼先,d,2
海,n,21
戰略,n,1
堡壘,n,3
手點,n,2
腿,n,5
眼光,n,3
